"image_name","plot","subsample","pedigree","height","tapRoot","leafNum","flw","dlw","frw","drw","spr","pop","whole_Eccentricity","whole_EquivDiameter","whole_EulerNumber","whole_Perimeter","whole_Solidity","whole_BoundingBox","whole_BoundingBox.1","whole_BoundingBox.2","whole_BoundingBox.3","top_Eccentricity","top_EquivDiameter","top_EulerNumber","top_Perimeter","top_Solidity","top_BoundingBox","top_BoundingBox.1","top_BoundingBox.2","top_BoundingBox.3","bottom_Eccentricity","bottom_EquivDiameter","bottom_EulerNumber","bottom_Perimeter","bottom_Solidity","bottom_BoundingBox","bottom_BoundingBox.1","bottom_BoundingBox.2","bottom_BoundingBox.3","Petiole_Width","Petiole_Count","Petiole_Length","rootBio","shootBio"
"7195_rep56_14.50.38",7195,56,"95856",48.5,19,7,2.32532457996354,-0.342490308946777,3.5418285114019,0.742039562862964,0,"f2",0.63154,895.86,-87,798.425196850394,0.17815,1263.5,713.5,44.0944881889764,59.0748031496063,0.42946,853.08,-20,775.01968503937,0.18791,1263.5,713.5,44.0944881889764,47.9724409448819,0.88231,220.32,1,18.2698818897638,0.93712,1973.5,0.5,3.24803149606299,7.18503937007874,0.263535433070866,6.7746,25.0790255905512,10.5485730535173,13.2494892987303
"7195_rep57_14.50.58",7195,57,"95856",54,22.5,7,2.18492704952581,-0.371063681390832,3.86535059722972,1.67723770024475,0,"f2",0.46773,886.9,-198,887.57874015748,0.11833,770.5,1022.5,54.6062992125984,62.5196850393701,0.66937,826.53,-68,843.366141732283,0.12659,770.5,1022.5,54.6062992125984,41.8897637795276,0.9819,296.01,2,38.3996062992126,0.53757,1923.5,0.5,4.27165354330709,16.7125984251969,0.26428937007874,8.3313,26.4370393700787,11.1392496793515,13.1742800774342
"7195_rep58_14.51.37",7195,58,"95856",50,21.5,5,2.03077636969855,-0.867500567704723,3.6498787167642,1.36223726170123,0,"f2",0.60238,857.48,-163,828.740157480315,0.12627,906.5,923.5,47.5590551181102,63.3661417322835,0.64797,807.59,-39,788.287401574803,0.1391,906.5,923.5,47.5590551181102,43.8385826771654,0.97954,255.75,1,34.9586614173228,0.61775,1993.5,0.5,2.73622047244094,15.6102362204724,0.278198818897638,6.3469,28.3622657480315,10.8468290898866,13.129583251277
"7195_rep59_14.52.12",7195,59,"95856",50,22,7,2.73825604315928,0.29266961396282,4.37399446297662,2.17764862031909,0,"f2",0.56492,1062,-183,944.606299212599,0.14385,546.5,983.5,61.2204724409449,60.4724409448819,0.81423,996.8,-39,905.452755905512,0.15827,546.5,983.5,61.2204724409449,42.6574803149606,0.9723,337.46,1,33.4586614173228,0.9143,1980.5,0.5,3.74015748031496,13.8976377952756,0.356899606299213,7.3772,33.3626653543307,11.4013009267793,13.5532219906317
"7195_rep6_13.55.46",7195,6,"95856",29,17,NA,0.672944473242426,-1.6094379124341,2.93066027681028,0.325125639233664,0,"f2",0.76788,597.73,-58,371.397637795276,0.14305,1253.5,1804.5,36.4370078740157,38.1889763779528,0.98125,344.91,-2,122.592519685039,0.32331,1253.5,1973.5,14.4685039370079,23.1692913385827,0.95697,219.07,1,18.5753937007874,0.95326,1920.5,0.5,2.51968503937008,7.7755905511811,0.325192913385827,3.5287,21.9135374015748,10.5372031493266,12.3389325627655
"7195_rep60_14.52.42",7195,60,"95856",59,22,8,2.7459880404426,0.518793793415168,3.97048057499971,1.73688835349262,0,"f2",0.45313,1111.1,-210,1106.29921259843,0.13359,533.5,545.5,65.1574803149606,67.6771653543307,0.60984,1070.3,-47,1073.24803149606,0.13905,533.5,545.5,65.1574803149606,51.2795275590551,0.94813,263.15,1,29.1653543307087,0.75379,1963.5,0.5,3.40551181102362,12.4803149606299,0.355584645669291,5.5726,33.8273188976378,10.9038988202756,13.6978345165838
"7195_rep61_14.53.15",7195,61,"95856",32,22,6,2.2554934854602,-0.385662480811985,4.11038193991972,1.69910854117518,0,"f2",0.72297,950.12,-167,650.118110236221,0.28016,1180.5,1618.5,32.2637795275591,48.6023622047244,0.67937,841.93,-26,541.338582677165,0.34832,1180.5,1618.5,29.1732283464567,30.1574803149606,0.98132,311.64,-2,33.7066929133858,0.86815,1978.5,0.5,3.22834645669291,14.5275590551181,0.384370078740157,6.7507,15.6106948818898,11.2421267301523,13.3179811464906
"7195_rep62_14.53.50",7195,62,"95856",61.5,20,8,2.75620524298926,0.412109650826833,3.97255350516818,1.85301750628647,0,"f2",0.66868,1050.9,-220,996.811023622047,0.11499,691.5,204.5,56.1417322834646,71.6338582677165,0.44133,1008.4,-66,970.177165354331,0.11818,691.5,204.5,56.1417322834646,57.992125984252,0.93306,260.46,1,24.3149606299213,0.81745,1966.5,0.5,3.60236220472441,9.7244094488189,0.355169291338583,9.4773,34.5974251968504,10.8833163052143,13.5777874901312
"7195_rep63_14.54.32",7195,63,"95856",50.5,19,8,2.76316950032329,0.307484699747961,4.48119300616838,2.27071534196086,0,"f2",0.63634,1090.2,-198,853.129921259843,0.16959,506.5,900.5,58.0511811023622,57.4015748031496,0.80822,1032.2,-37,822.204724409449,0.17922,506.5,900.5,58.0511811023622,44.2913385826772,0.90813,305.42,1,23.6003937007874,0.97164,1960.5,0.5,4.01574803149606,9.19291338582677,0.313364173228346,7.5884,32.2102775590551,11.2017973359875,13.6236524726891
"7195_rep64_14.55.21",7195,64,"95856",60.5,25.5,8,3.60712695224168,1.49514876603197,4.68803966381039,2.52024263969798,0,"f2",0.64925,1357.6,-143,1071.85039370079,0.18277,361.5,230.5,61.5748031496063,83.9566929133858,0.49842,1287.8,-36,1013.11023622047,0.21619,361.5,230.5,61.5748031496063,57.4803149606299,0.98448,396.07,1,55.4055118110236,0.65479,1928.5,0.5,10.4330708661417,22.5590551181102,0.508568897637795,8.5616,33.1977440944882,11.7216130301944,14.0738660287139
"7195_rep65_14.55.55",7195,65,"95856",38.5,23,5,1.5810384379124,-1.66073120682165,3.76537742508666,1.58370526075793,0,"f2",0.79411,809.78,-130,572.933070866142,0.17101,1126.5,1350.5,42.3622047244095,53.248031496063,0.77444,749.02,-26,536.594488188976,0.19625,1126.5,1350.5,42.3622047244095,35.4330708661417,0.98554,279.01,1,30.9074803149606,0.86367,1993.5,0.5,3.58267716535433,13.8976377952756,0.292336614173228,7.4903,23.8611948818898,11.0209215954448,12.982604635024
"7195_rep66_14.56.19",7195,66,"95856",43,11,7,2.47148362945586,0.122217632724249,3.98545932350133,1.88292580982897,0,"f2",0.66347,1018.9,-213,907.007874015748,0.16643,803.5,1146.5,57.7165354330709,51.9685039370079,0.80954,973.86,-46,880.531496062992,0.1805,803.5,1146.5,57.7165354330709,39.4488188976378,0.93226,261.82,1,22.3779527559055,0.93816,1995.5,0.5,3.64173228346457,8.60236220472441,0.30434842519685,8.5339,24.888311023622,10.8937533905949,13.5079427347617
"7195_rep67_14.56.43",7195,67,"95856",54.5,18,6,2.18605127673809,-0.527632742082372,3.9596696588955,1.789012108944,0,"f2",0.81517,909.89,-195,869.566929133858,0.14199,868.5,431.5,44.9015748031496,69.7047244094488,0.85432,854.83,-62,836.791338582677,0.15254,868.5,431.5,44.9015748031496,53.5236220472441,0.97182,283.36,1,27.8562992125984,0.92573,1977.5,0.5,3.26771653543307,12.2637795275591,0.338509842519685,6.8636,27.0921181102362,11.0518577908864,13.2422295751045
"7195_rep68_14.57.11",7195,68,"95856",50.5,16,8,2.65253749117195,0.405465108108164,3.78668651411685,1.53539471551035,0,"f2",0.67193,1005.8,-228,1081.5157480315,0.12461,567.5,1077.5,62.6968503937008,55.6692913385827,0.80045,967.43,-58,1051.27952755906,0.13427,567.5,1077.5,62.6968503937008,40.8070866141732,0.95207,246.13,1,25.5767716535433,0.85359,1963.5,0.5,3.30708661417323,10.9448818897638,0.299588582677165,8.8599,34.4244488188976,10.7701677838569,13.4917728914144
"7195_rep69_14.58.02",7195,69,"95856",26,13.5,6,1.0952733874026,-0.867500567704723,3.45315712059287,NA,0,"f2",0.85878,699.84,-179,381.456692913386,0.25857,1438.5,1918.5,23.7007874015748,39.1535433070866,0.6167,644.63,-40,351.456692913386,0.28116,1438.5,1918.5,23.7007874015748,24.251968503937,0.98473,242.95,1,24.6279527559055,0.94842,1984.5,0.5,2.36220472440945,10.9842519685039,0.342021653543307,6.2258,16.6527224409449,10.7441707269018,12.6721937475117
"7195_rep7_13.56.08",7195,7,"95856",43.5,13.5,6,1.63315443905142,-3.91202300542808,3.13418901670101,0.725743533007485,0,"f2",0.57151,780.19,-144,748.090551181102,0.12153,602.5,1068.5,49.8031496062992,53.3070866141732,0.85121,437.31,-16,195.021653543307,0.23814,2012.5,1898.5,22.0472440944882,24.6456692913386,0.95554,227.24,1,19.6326771653543,0.94997,1907.5,0.5,2.42125984251969,8.40551181102362,0.287218503937008,4.889,24.7608188976378,10.6104883273846,12.9562497594546
"7195_rep70_14.58.36",7195,70,"95856",55.5,20.5,6,2.89314568477889,0.647103242058538,3.70990682130601,1.3903241519434,0,"f2",0.50226,1064.6,-200,930.708661417323,0.14553,790.5,532.5,57.9330708661417,71.7716535433071,0.64242,1030.1,-46,889.094488188976,0.1742,790.5,532.5,57.9330708661417,51.5354330708661,0.97622,235.51,1,36.5255905511811,0.50235,2009.5,0.5,3.09055118110236,16.3188976377953,0.405263779527559,6.8827,34.0098484251969,10.6819175336245,13.6199724460093
"7195_rep71_14.59.05",7195,71,"95856",51,27.5,9,3.3083508312958,1.20297230399235,4.74013804639858,2.55065944117701,0,"f2",0.69934,1368.3,-359,968.996062992126,0.23572,774.5,644.5,54.8818897637795,75.1574803149606,0.60623,1298,-128,914.311023622047,0.28928,774.5,644.5,54.8818897637795,49.3307086614173,0.99016,412.66,0,51.2145669291339,0.64714,1969.5,0.5,5.68897637795276,21.9094488188976,0.432486220472441,9.5007,24.6279921259843,11.8036753269401,14.0824681033008
"7195_rep72_14.59.39",7195,72,"95856",42,26,6,1.89911798754855,-0.673344553263766,3.85354607566917,1.5663459015146,0,"f2",0.74276,799.67,-115,548.897637795276,0.15017,1305.5,1266.5,39.9803149606299,55.5708661417323,0.59992,734.55,-25,509.606299212598,0.16939,1305.5,1266.5,39.9803149606299,37.0866141732283,0.98601,279.74,1,32.9448818897638,0.84203,1916.5,0.5,4.25196850393701,14.5669291338583,0.351202755905512,5.5857,23.5778562992126,11.0261255648069,12.9420925164955
"7195_rep73_15.00.11",7195,73,"95856",42.5,22,9,2.91452221812845,0.678033542749897,4.39011880457122,2.21087461644486,0,"f2",0.61822,1229.9,-226,788.897637795276,0.25966,1104.5,1003.5,47.755905511811,61.4370078740157,0.47189,1175.6,-61,749.448818897638,0.29545,1104.5,1003.5,47.755905511811,42.2637795275591,0.979,331.87,1,34.8917322834646,0.90184,1959.5,0.5,3.4251968503937,15.255905511811,0.383092519685039,9.3167,23.0023976377953,11.3679343743995,13.8864283755531
"7195_rep74_15.00.38",7195,74,"95856",39,23.5,7,2.08069076108027,-0.755022584278031,3.87722449988545,1.56306011999755,0,"f2",0.49326,897.53,-164,740.649606299213,0.18248,838.5,1419.5,50.6299212598425,48.6811023622047,0.7933,846.81,-43,711.200787401575,0.20244,838.5,1419.5,50.6299212598425,34.0748031496063,0.97269,256.4,1,24.4783464566929,0.94733,1984.5,0.5,2.75590551181102,10.6889763779528,0.30115157480315,5.4488,21.7955570866142,10.8519356492093,13.230379763115
"7195_rep75_15.00.58",7195,75,"95856",55,21,10,3.67452694788954,1.56234630490025,4.73611072524869,2.70311004833423,0,"f2",0.30766,1554.9,-206,1143.87795275591,0.25621,459.5,461.5,61.5748031496063,72.3425196850394,0.64772,1501.6,-56,1095.21653543307,0.29847,459.5,461.5,61.5748031496063,52.9330708661417,0.95828,356.35,1,37.0314960629921,0.77899,1930.5,0.5,4.3503937007874,15.492125984252,0.498143700787402,9.9076,32.0368996062992,11.510241867341,14.3832486986734
"7195_rep76_15.05.11",7195,76,"95856",36.5,18.5,6,2.37304355664261,0.173953307123438,3.85014760171006,1.63302187005654,0,"f2",0.55492,1016.9,-329,804.330708661417,0.21449,1056.5,1259.5,48.9566929133858,53.8385826771654,0.82035,979.35,-85,770.885826771654,0.25799,1056.5,1259.5,48.9566929133858,37.2244094488189,0.97558,257.58,1,28.6358267716535,0.86032,1967.5,0.5,3.03149606299213,12.6968503937008,0.359106299212598,7.0093,22.6242519685039,10.8610929575445,13.5084308961774
"7195_rep77_15.07.34",7195,77,"95856",50,20.5,7,2.48989419129904,0.048790164169432,3.98508757628515,1.74631399603606,0,"f2",0.59991,1054.2,-188,1029.78346456693,0.1347,255.5,861.5,69.9015748031496,59.1141732283465,0.66191,935.6,-51,823.011811023622,0.16172,1277.5,861.5,49.7834645669291,45.0590551181102,0.95227,282.01,1,24.8011811023622,0.91018,1934.5,0.5,3.56299212598425,10.1377952755906,0.236564960629921,7.8459,33.9172952755906,11.0423296604233,13.5716692788709
"7195_rep78_15.08.23",7195,78,"95856",47,11,8,2.65464942437509,0.215111379616945,3.75793899004543,1.51722930076947,0,"f2",0.65965,1081,-169,1012.36220472441,0.1706,478.5,803.5,56.4370078740157,58.3661417322835,0.81679,1046.7,-35,987.066929133858,0.18801,478.5,803.5,56.4370078740157,46.2007874015748,0.93115,233.05,1,19.8858267716535,0.94437,1971.5,0.5,3.01181102362205,8.24803149606299,0.286458661417323,8.1441,32.7901791338583,10.660970108601,13.6535009105251
"7195_rep8_13.56.34",7195,8,"95856",44,17.5,6,1.64865862558738,-2.1202635362001,3.00370044320317,0.552316485453813,0,"f2",0.4061,747.23,-122,663.188976377953,0.10517,1057.5,1111.5,45,54.3503937007874,0.37844,584.28,-9,515.944881889764,0.12723,1057.5,1111.5,34.3307086614173,40.1377952755906,0.97644,224.59,1,23.1791338582677,0.90456,1935.5,0.5,2.40157480314961,10.2952755905512,0.265812992125984,6.688,24.5028405511811,10.587013598052,12.8576631867845
"7195_rep80_15.10.21",7195,80,"95856",52,13,8,3.06619073720255,0.770108221696074,4.46002880031842,2.27529776823026,0,"f2",0.19742,1272.3,-246,1195.43307086614,0.19123,594.5,636.5,59.0551181102362,66.3188976377953,0.7483,1182.6,-62,1066.45669291339,0.21985,594.5,636.5,59.0551181102362,49.488188976378,0.92658,337.54,1,33.8799212598425,0.71478,1860.5,0.5,6.25984251968504,12.9133858267717,0.34292125984252,9.2264,29.8577322834646,11.4017815912233,13.9562285649032
"7195_rep81_15.10.52",7195,81,"95856",51,24.5,9,2.83085763036376,0.582215619852664,4.60557010600942,2.3896944120471,0,"f2",0.66712,1236.9,-355,1080.01968503937,0.18443,571.5,786.5,63.7795275590551,71.2007874015748,0.81787,1175.5,-94,1027.71653543307,0.2107,571.5,786.5,63.7795275590551,46.5354330708661,0.97551,365.36,-1,47.9251968503937,0.64302,1790.5,0.5,7.1259842519685,20.748031496063,0.41871062992126,8.6161,24.6058051181102,11.5601906574373,13.8797727909378
"7195_rep82_15.12.29",7195,82,"95856",53,19.5,7,2.73501664933202,0.364643113587909,4.31615389052317,2.1012897784775,0,"f2",0.37539,1116.1,-209,1106.37795275591,0.15145,726.5,519.5,54.9606299212598,68.8582677165354,0.61361,1059.5,-63,1071.55511811024,0.16101,726.5,519.5,54.9606299212598,51.7913385826772,0.96793,319.33,1,30.3484251968504,0.92106,1949.5,0.5,3.44488188976378,13.1496062992126,0.316736220472441,9.4905,34.5209094488189,11.2908813090993,13.6775040239579
"7195_rep83_15.13.05",7195,83,"95856",37.5,18,6,1.76130026174335,-1.83258146374831,3.29953372788566,0.906846800194423,0,"f2",0.49514,862.28,-146,780.708661417323,0.21001,994.5,1414.5,38.3267716535433,48.8976377952756,0.73031,823.45,-39,749.153543307087,0.22174,994.5,1414.5,38.3267716535433,34.1732283464567,0.97785,232.53,1,24.005905511811,0.95808,1980.5,0.5,2.26377952755906,10.8070866141732,0.299175196850394,5.8201,22.3908818897638,10.6565061301335,13.1708449225272
"7195_rep84_15.14.12",7195,84,"95856",40,21,7,2.32630161961136,-0.261364764134408,4.06199353200444,1.83180383164319,0,"f2",0.40684,986.54,-141,671.023622047244,0.19973,934.5,1202.5,48.0511811023622,55.8464566929134,0.80618,928.31,-38,635.688976377953,0.21354,934.5,1202.5,48.0511811023622,38.3464566929134,0.9789,297.58,1,30.3917322834646,0.94466,1980.5,0.5,2.99212598425197,13.5826771653543,0.35388188976378,8.4413,24.0611850393701,11.1497724406477,13.4134436693623
"7195_rep85_15.15.13",7195,85,"95856",44,21,7,2.39242579699384,-0.223143551314208,3.73122029460346,1.46545504329395,0,"f2",0.52574,1025.3,-210,887.303149606299,0.18286,863.5,995.5,55.492125984252,56.6338582677165,0.7305,987.6,-55,858.720472440945,0.20773,863.5,995.5,55.492125984252,42.4212598425197,0.95969,239.2,1,23.8051181102362,0.90349,1978.5,0.5,2.89370078740157,10.2952755905512,0.353692913385827,7.2405,24.8264921259843,10.7130390409662,13.5358284006895
"7195_rep86_15.15.33",7195,86,"95856",42.5,19.5,10,3.13113691056019,0.959350221334602,4.45399839818635,2.29030908892665,0,"f2",0.66978,1351,-392,866.948818897638,0.32513,1043.5,1125.5,49.9803149606299,61.0629921259843,0.61132,1301.1,-94,820.944881889764,0.37569,1043.5,1125.5,49.9803149606299,39.8622047244095,0.98273,348.32,1,42.6830708661417,0.70528,1932.5,0.5,4.27165354330709,17.2834645669291,0.440600393700787,10.4208,21.8257125984252,11.4646906465678,14.0845868615989
"7195_rep87_15.22.14",7195,87,"95856",50.5,20,8,3.05352937228021,0.797507195884188,3.95565704244821,1.89013683928698,0,"f2",0.58411,1230.1,-206,1081.14173228346,0.18587,714.5,628.5,56.0433070866142,67.755905511811,0.76209,1185.5,-52,1043.70078740157,0.20908,714.5,628.5,56.0433070866142,49.6456692913386,0.97773,293.32,1,32.242125984252,0.82241,1958.5,0.5,3.20866141732283,14.1929133858268,0.418818897637795,7.7289,32.8626515748032,11.1209341759039,13.906697704281
"7195_rep88_15.23.22",7195,88,"95856",47.5,21.5,6,2.65324196460721,0.2390169004705,4.29959566069472,2.10164827884565,0,"f2",0.48133,1063.1,-124,932.086614173228,0.16299,717.5,972.5,57.1456692913386,63.5433070866142,0.70004,995.12,-35,887.106299212599,0.18102,717.5,972.5,57.1456692913386,42.8740157480315,0.97718,336.72,1,37.9330708661417,0.79442,1961.5,0.5,3.64173228346457,16.751968503937,0.339037401574803,7.0914,25.4911456692913,11.3969195992115,13.5570454817722
"7195_rep89_15.24.04",7195,89,"95856",51,19,7,2.4423470353692,0.157003748809665,3.76514580956739,1.53443792810438,0,"f2",0.33992,1018.2,-225,1028.40551181102,0.14993,773.5,716.5,56.6929133858268,63.0511811023622,0.74377,891.54,-39,885.196850393701,0.17446,1163.5,716.5,49.0157480314961,47.9133858267717,0.96236,262.61,1,26.2125984251969,0.90418,1982.5,0.5,3.20866141732283,11.2204724409449,0.29555905511811,8.8517,34.4017263779528,10.8997902223797,13.5072148094051
"7195_rep9_13.57.03",7195,9,"95856",44,13,5,1.57277392806251,-1.71479842809193,3.16039889510922,0.931596799993172,0,"f2",0.56703,751.48,-119,616.200787401575,0.10236,772.5,1153.5,53.5826771653543,52.1062992125984,0.77555,534.54,-14,341.496062992126,0.12127,2004.5,1153.5,29.3307086614173,39.3110236220472,0.95241,224.38,1,20.6771653543307,0.93604,1932.5,0.5,2.51968503937008,8.87795275590551,0.288377952755905,6.4817,24.612842519685,10.5851439663806,12.8731581517623
"7195_rep90_15.24.48",7195,90,"95856",48.5,18,7,2.38416507998647,-0.328504066972037,4.0384794293807,1.67434135306149,0,"f2",0.74541,1015.9,-261,860.118110236221,0.20373,766.5,988.5,47.3425196850394,55.9448818897638,0.72102,968.27,-75,832.55905511811,0.2174,766.5,988.5,47.3425196850394,42.5590551181102,0.94567,281.67,1,22.9074803149606,0.97659,1955.5,0.5,3.24803149606299,9.46850393700787,0.334555118110236,9.7804,24.0522145669291,11.0399093025998,13.492434786656
"7195_rep91_15.25.44",7195,91,"95856",56.5,22,8,3.79166164875696,1.63510565918268,4.60726798407024,2.42273191955233,0,"f2",0.45215,1417.6,-152,976.614173228347,0.19992,558.5,558.5,63.1299212598425,74.488188976378,0.70986,1361.3,-36,929.232283464567,0.2394,558.5,558.5,63.1299212598425,51.0236220472441,0.96891,352.84,1,44.4724409448819,0.66782,1900.5,0.5,4.6259842519685,19.5472440944882,0.508047244094488,8.8582,32.9241614173228,11.4904753361326,14.1857463367383
"7195_rep92_15.26.32",7195,92,"95856",54.5,18,5,2.10046890887191,-0.597837000755619,3.40186382620532,1.19942411318999,0,"f2",0.733,820.26,-135,655.570866141732,0.10836,1070.5,525.5,50.6102362204724,65.748031496063,0.7098,780.23,-21,626.240157480315,0.11977,1070.5,525.5,50.6102362204724,51.6732283464567,0.96361,231.65,1,23.2165354330709,0.91703,1961.5,0.5,2.57874015748032,10.1574803149606,0.330053149606299,7.1712,26.8932539370079,10.6488713324316,13.0607113529905
"7195_rep93_15.27.15",7195,93,"95856",49,20.5,6,1.98924327376169,-0.7339691750802,3.62966009445396,1.53503717250341,0,"f2",0.49879,909.41,-176,865.511811023622,0.13419,679.5,834.5,49.6850393700787,64.8031496062992,0.74676,809.56,-41,731.791338582677,0.1474,679.5,834.5,49.6850393700787,45.5905511811024,0.98346,270.89,1,35.0925196850394,0.58497,1958.5,0.5,5.2755905511811,15.2952755905512,0.305226377952756,7.1577,24.7482145669291,10.9618679503164,13.2656616682177
"7195_rep94_15.27.56",7195,94,"95856",39,14,7,2.2690283094652,0.104360015324243,3.74926875412672,1.57408006518968,0,"f2",0.56502,955.67,-176,636.574803149606,0.21564,1006.5,1308.5,42.0866141732283,52.4212598425197,0.69725,907.7,-47,603.385826771654,0.2446,1006.5,1308.5,42.0866141732283,36.259842519685,0.9842,275.36,1,28.1240157480315,0.85607,1956.5,0.5,3.34645669291339,12.244094488189,0.333374015748032,7.0346,19.1700295275591,10.994605159442,13.3633327013637
"7195_rep95_15.28.18",7195,95,"95856",48,19,6,2.18041745901984,-0.527632742082369,3.62327369701594,1.36892336689963,0,"f2",0.69991,931.25,-171,740.01968503937,0.15792,346.5,1130.5,55.9448818897638,52.1653543307087,0.85723,893.49,-49,714.685039370079,0.17282,346.5,1130.5,55.9448818897638,39.7637795275591,0.94789,220.22,1,20.0787401574803,0.95404,1972.5,0.5,2.79527559055118,8.48425196850394,0.30369094488189,7.2967,28.4637244094488,10.5476545508744,13.3355729497317
"7195_rep96_15.29.41",7195,96,"95856",47.5,19,8,2.49979526228175,-0.083381608939051,4.19660026292645,1.96388809075891,0,"f2",0.69521,1092.3,-248,890.275590551181,0.23677,900.5,800.5,43.1299212598425,59.9409448818898,0.44174,1042.5,-49,860.885826771654,0.24414,900.5,800.5,43.1299212598425,46.259842519685,0.93227,291.09,1,23.748031496063,0.96525,1955.5,0.5,3.60236220472441,9.76377952755906,0.312645669291339,8.7739,25.038811023622,11.1056937974143,13.6432953594545
"7195_rep97_15.30.42",7195,97,"95856",50,21,7,2.56571829252441,0.215111379616945,4.39011880457122,2.16055253348068,0,"f2",0.60087,1103.7,-227,1159.05511811024,0.18552,941.5,657.5,46.5157480314961,65.9251968503937,0.54518,1042.5,-67,1123.01181102362,0.19512,941.5,657.5,46.5157480314961,49.0748031496063,0.96857,334.56,1,31.4232283464567,0.85154,1949.5,0.5,5.86614173228346,12.9330708661417,0.321021653543307,8.2855,32.1353385826772,11.3840688428452,13.644079088334
"7195_rep99_15.32.09",7195,99,"95856",40.5,21.5,6,2.24707238306379,-0.162518929497775,3.42491390827947,0.801856920010654,0,"f2",0.57373,921.5,-146,710.374015748032,0.18253,1066.5,1215.5,43.503937007874,58.7204724409449,0.72627,707.17,-12,492.893700787402,0.2018,1066.5,1215.5,34.0354330708661,38.0905511811024,0.98875,254.43,1,37.9370078740157,0.64245,1984.5,0.5,6.00393700787402,16.7125984251969,0.333531496062992,5.5583,24.0828602362205,10.8364583946615,13.300479436811
"7196_rep1_15.08.25",7196,1,"95856",42.5,18,6,1.12167756159911,NA,2.78747733473353,0.428511908303381,0,"f2",0.74668,621.45,-93,537.736220472441,0.11706,1078.5,1354.5,36.0433070866142,52.9724409448819,0.98081,369.87,-17,183.814960629921,0.25259,2052.5,1378.5,16.8700787401575,34.8818897637795,0.99249,232.17,1,28.9685039370079,0.91448,1951.5,0.5,1.83070866141732,13.7007874015748,0.300135826771654,5.0986,24.649657480315,10.6533694460764,12.4463132064716
"7196_rep10_15.15.51",7196,10,"95856",46,10,8,2.40514168131914,-0.597837000755622,3.55591932685771,1.50574816747798,0,"f2",0.42791,945.64,-153,875.610236220473,0.16093,565.5,1160.5,46.8897637795276,49.4094488188976,0.87149,588.18,-4,354.96062992126,0.19702,1548.5,1160.5,25.6692913385827,39.1732283464567,0.79163,231.11,1,19.8759842519685,0.92026,1964.5,0.5,3.7007874015748,6.31889763779528,0.296045275590551,6.721,24.7231968503937,10.644209873709,13.3739217759221
"7196_rep100_16.42.54",7196,100,"95856",39,10,6,1.5830939370945,-0.597837000755622,3.06152001409199,0.833333211151809,0,"f2",0.81133,756.35,-153,650.157480314961,0.17406,1253.5,1300.5,37.9133858267717,49.1732283464567,0.602,651.45,-21,487.106299212598,0.18682,1649.5,1300.5,30.1181102362205,36.4173228346457,0.96621,225.91,1,20.7086614173228,0.88376,1922.5,0.5,2.71653543307087,8.83858267716536,0.310903543307087,4.6929,21.3846220472441,10.5987325311782,12.8875166098306
"7196_rep101_16.43.25",7196,101,"95856",35,13.5,5,1.31372366828506,-0.693147180559945,3.2577118486534,1.07364535589469,0,"f2",0.56809,733.88,-115,538.720472440945,0.1529,1162.5,1563.5,44.7637795275591,44.1535433070866,0.91151,422.92,-11,229.330708661417,0.17419,1983.5,2055.5,28.6023622047244,21.5551181102362,0.96413,234.24,1,21.0925196850394,0.92747,1915.5,0.5,2.34251968503937,8.99606299212599,0.319165354330709,6.6641,19.0272972440945,10.6711158499084,12.8045134639512
"7196_rep102_16.43.49",7196,102,"95856",38,19.5,6,1.92861865194525,-0.235722333521071,3.64961874016063,1.54300729312887,0,"f2",0.78773,835.33,-61,541.692913385827,0.18047,1345.5,1400.5,34.0354330708661,51.2992125984252,0.60179,685.93,-7,398.641732283465,0.26037,1672.5,1400.5,26.9094488188976,34.4488188976378,0.9809,278,1,29.3031496062992,0.92076,1906.5,0.5,4.19291338582677,12.9330708661417,0.331122047244095,5.7272,20.7929468503937,11.0136825024473,13.0659580916569
"7196_rep103_16.44.26",7196,103,"95856",50.5,11.5,8,2.8384934971275,0.631271776841858,4.25177557017093,2.0489855850975,0,"f2",0.7127,1126.7,-158,1084.54724409449,0.16605,166.5,880.5,64.0748031496063,59.2322834645669,0.80704,1072.7,-35,1050.25590551181,0.17846,166.5,880.5,64.0748031496063,44.6850393700787,0.94828,319.76,1,29.0649606299213,0.93225,1911.5,0.5,4.0748031496063,10.6299212598425,0.349057086614173,10.232,24.0249625984252,11.293587164497,13.7050850144601
"7196_rep104_16.44.56",7196,104,"95856",36.5,13,6,1.37371557891303,-1.66073120682165,3.75443308485338,1.41523824624677,0,"f2",0.7376,735.53,-112,690.629921259843,0.11627,1042.5,1391.5,46.8307086614173,50.6496062992126,0.80967,615.08,-21,542.952755905512,0.11288,1042.5,1391.5,46.8307086614173,34.6259842519685,0.97895,289.56,1,27.6712598425197,0.88558,1893.5,0.5,3.26771653543307,12.1062992125984,0.299364173228346,5.0116,22.5494606299213,11.095149893085,12.7409389621159
